A,B,C,시군명,건축년도,아파트명,층수,도로명,I,J
2015,10,1120,부천시,1989,현대,1,성주로,23500,84.92
2015,10,1120,부천시,1986,복지,1,경인로484번길,10200,42.66
2015,10,1120,부천시,1988,현대허니문,1,안곡로30번길,9650,43.74
2015,10,1120,부천시,1995,주공,5,소사로102번길,21000,58.14
2015,10,1120,부천시,1988,성지,2,경인로324번길,17900,72.89
2015,10,1120,부천시,2009,샤인파크빌,3,부천로410번길,16000,57.81
2015,10,1120,부천시,1995,주공,3,소사로102번길,20000,58.14
2015,10,1120,부천시,1984,한신,7,소사로170번길,26200,84.21
2015,10,1120,부천시,1995,주공,15,소사로102번길,21000,58.14
2015,10,1120,부천시,1995,주공,4,소사로102번길,15000,37.67
2015,10,1120,부천시,2012,노마즈하우스,10,부천로,8250,14.28
2015,10,1120,부천시,2005,다온하브,8,부일로,12400,18.98
2015,10,1120,부천시,2006,우남푸르미아,13,길주로377번길,29760,72.62
2015,10,1120,부천시,2004,춘의동우민늘사랑,9,부천로245번길,33400,81.13
2015,10,1120,부천시,1994,광성,7,옥산로138번길,23000,82.23
2015,10,1120,부천시,1999,두산,2,원미로144번길,28450,84.92
2015,10,1120,부천시,1999,원미동풍림,2,원미로,34000,114.34
2015,10,1120,부천시,2012,JN펠리스 C동,9,장말로,17500,43.69
2015,10,1120,부천시,2014,부천역푸르지오시티,13,부일로,9350,15.54
2015,10,1120,부천시,2009,팰리스카운티,20,중동로,36650,59.98
2015,10,1120,부천시,1995,보람마을(아주),5,조마루로,29000,59.94
2015,10,1120,부천시,1993,그린타운(한신),19,부흥로,45000,184.72
2015,10,1120,부천시,1993,은하마을(대우),12,석천로,44700,101.94
2015,10,1120,부천시,1995,은하마을(주공1),20,중동로,22500,49.67
2015,10,1120,부천시,1997,덕유마을(주공4),3,도약로,24000,59.98
2015,10,1120,부천시,1993,설악마을(주공),15,계남로,19000,49.8
2015,10,1120,부천시,1995,포도마을(영남),19,조마루로,30400,59.96
2015,10,1120,부천시,1993,복사골(건영),2,중동로,27800,78.06
2015,10,1120,부천시,1992,복사골(시영),14,중동로,23000,56.58
2015,10,1120,부천시,1987,효자,4,성오로140번길,10700,42.12
2015,10,1120,부천시,1986,명신,2,성오로,12400,50.94
2015,10,1120,부천시,2004,소사에스케이뷰,8,소삼로,33500,84.98
2015,10,1120,부천시,1996,한국,8,안곡로,21500,59.67
2015,10,1120,부천시,2005,신일해피트리,3,지봉로45번길,24300,59.98
2015,10,1120,부천시,2006,동부센트레빌3단지,8,안곡로279번길,29500,59.5
2015,10,1120,부천시,1983,일두,5,부일로725번길,15400,42.36
2015,10,1120,부천시,1986,한도(1-6동),3,부일로,12000,44.17
2015,10,1120,부천시,2008,송내e-편한세상,11,성주로,42800,114.95
2015,10,1120,부천시,2004,뜨란채주공,1,경인로10번길,24800,59.99
2015,10,1120,부천시,1989,유호,2,수주로,11000,47.78
2015,10,1120,부천시,1984,동신,1,경인로,17400,48.31
2015,10,1120,부천시,1984,욱일4,3,송내대로30번길,17400,69.48
2015,10,1120,부천시,1987,효자,1,성오로140번길,11300,42.12
2015,10,1120,부천시,1986,삼덕,5,고강로56번길,9000,41.04
2015,10,1120,부천시,1983,미성,3,삼작로410번길,11200,34.16
2015,10,1120,부천시,1988,원종주공,2,소사로807번길,16000,39.66
2015,10,1120,부천시,1988,삼신아파트-1,5,소사로700번길,8950,39.62
2015,10,1120,부천시,1998,동문5차,5,상오정로182번길,29000,83.79
2015,10,1120,부천시,2004,부천범박힐스테이트3단지,12,범안로95번길,36000,84.92
2015,10,1120,부천시,2003,부천범박힐스테이트 4단지,21,범안로96번길,33500,84.39
2015,10,1120,부천시,2011,범박휴먼시아2단지,7,양지남로68번길,36700,84.85
2015,10,1120,부천시,2004,부천 범박 힐스테이트1단지,7,범안로,32750,75.84
2015,10,1120,부천시,2004,부천 범박 힐스테이트1단지,1,범안로,32700,84.49
2015,10,1120,부천시,2004,부천 범박 힐스테이트1단지,15,범안로,28500,59.95
2015,10,1120,부천시,1985,고강1차,3,고강로170번길,11800,44.73
2015,10,1120,부천시,2007,동광모닝스카이1차,5,원종로107번길,32800,84.98
2015,10,1120,부천시,1989,선우,4,고리울로64번길,11000,47.43
2015,10,1120,부천시,2007,동광모닝스카이2차,8,원종로107번길,33000,84.98
2015,10,1120,부천시,1985,고강1차,1,고강로170번길,10500,47.7
2015,10,1120,부천시,1986,고강3차,1,고강로154번길,14300,56.7
2015,10,1120,부천시,1986,고강2차,3,고강로154번길,10500,47.7
2015,10,1120,부천시,1986,건우,1,역곡로455번길,12000,48.9
2015,10,1120,부천시,2005,푸르지오,8,중동로,36900,84.87
2015,10,1120,부천시,1990,우성,3,경인로29번길,28200,84.91
2015,10,1120,부천시,2005,푸르지오,9,중동로,34000,59.8
2015,10,1120,부천시,2001,송내대우,5,경인로134번길,26000,58.88
2015,10,1120,부천시,2001,송내대우,8,경인로134번길,31400,80.68
2015,10,1120,부천시,1995,뉴서울,16,중동로71번길,32200,123.72
2015,10,1120,부천시,2001,송내대우,6,경인로134번길,31000,80.68
2015,10,1120,부천시,1990,우성,13,경인로29번길,29100,84.91
2015,10,1120,부천시,2012,부천소사역푸르지오,14,소삼로,41500,84.94
2015,10,1120,부천시,2004,소사에스케이뷰,12,소삼로,36200,84.98
2015,10,1120,부천시,1995,삼성,9,소사로78번길,33000,101.82
2015,10,1120,부천시,1995,주공,2,소사로102번길,20000,58.14
2015,10,1120,부천시,1995,주공,8,소사로102번길,20400,58.14
2015,10,1120,부천시,1995,청구,2,소사로102번길,34500,134.55
2015,10,1120,부천시,2012,부천소사역푸르지오,2,소삼로,39950,84.94
2015,10,1120,부천시,2012,부천소사역푸르지오,6,소삼로,40600,84.98
2015,10,1120,부천시,1984,한신,7,소사로170번길,20100,64.34
2015,10,1120,부천시,1996,풍림,11,소사로78번길,29500,84.77
2015,10,1120,부천시,2012,소새울KCC스위첸,4,은성로67번길,37800,84.82
2015,10,1120,부천시,1984,한신,4,소사로170번길,25000,84.21
2015,10,1120,부천시,2012,부천소사역푸르지오,24,소삼로,51500,122.86
2015,10,1120,부천시,2004,소사에스케이뷰,8,소삼로,33000,84.98
2015,10,1120,부천시,1995,두산,3,소사로78번길,34500,134.97
2015,10,1120,부천시,2012,부천소사역푸르지오,16,소삼로,34700,59.92
2015,10,1120,부천시,1988,성지,9,경인로324번길,15800,60.11
2015,10,1120,부천시,1988,성지,6,경인로324번길,15500,60.11
2015,10,1120,부천시,1995,주공,6,소사로102번길,15000,37.67
2015,10,1120,부천시,2012,부천소사역푸르지오,2,소삼로,39950,84.94
2015,10,1120,부천시,2006,주공뜨란채,13,소사동로72번길,34250,84.85
2015,10,1120,부천시,1989,현대2차,2,경인로498번길,13000,37.96
2015,10,1120,부천시,1992,삼익3차,5,안곡로,18300,56.67
2015,10,1120,부천시,1994,한아름마을(동아),12,부흥로,35700,84.87
2015,10,1120,부천시,2002,라일락마을(동양),1,계남로,36000,84.99
2015,10,1120,부천시,2002,푸른마을(한라),2,송내대로205번길,34200,60
2015,10,1120,부천시,1993,반달마을(선경),14,상일로,24300,59.92
2015,10,1120,부천시,2003,다정한마을(쌍용),13,도약로,57000,134.9
2015,10,1120,부천시,2002,백송마을(엘지에스케이),13,상동로,49950,99
2015,10,1120,부천시,2002,진달래마을(효성),10,계남로,43000,84.98
2015,10,1120,부천시,2002,푸른마을(한라),13,송내대로205번길,37000,60
2015,10,1120,부천시,2002,백송마을(엘지에스케이),1,상동로,43990,99
2015,10,1120,부천시,2002,푸른마을(한라),15,송내대로205번길,35700,60
2015,10,1120,부천시,2002,라일락마을(신성미소지움),7,도약로,32300,59.88
2015,10,1120,부천시,2002,진달래마을(대림),12,도약로,40200,84.95
2015,10,1120,부천시,2002,푸른마을(한라),10,송내대로205번길,36000,60
2015,10,1120,부천시,2002,라일락마을(경남아너스빌),9,도약로,39200,84.8
2015,10,1120,부천시,1993,미리내마을(롯데2),20,조마루로,36000,84.99
2015,10,1120,부천시,2009,팰리스카운티,26,중동로,43200,84.99
2015,10,1120,부천시,2012,리첸시아중동,34,옥산로,73062,140.61
2015,10,1120,부천시,1994,금강마을(주공),6,계남로,17000,41.85
2015,10,1120,부천시,1995,포도마을(영남),19,조마루로,35800,84.86
2015,10,1120,부천시,1994,꿈마을(서안),8,옥산로,35700,84.96
2015,10,1120,부천시,1995,금강마을(주공),16,계남로,20500,42.75
2015,10,1120,부천시,1993,은하마을(동부),3,석천로,30800,134.67
2015,10,1120,부천시,1997,덕유마을(주공4),13,도약로,26350,59.98
2015,10,1120,부천시,1995,은하마을(주공1),20,중동로,22500,49.67
2015,10,1120,부천시,1995,중흥마을(주공),4,계남로,16350,39.87
2015,10,1120,부천시,2011,프라움시티,7,소향로,12900,24.8
2015,10,1120,부천시,1994,미리내마을(한양),10,조마루로285번길,18500,41.09
2015,10,1120,부천시,1994,미리내마을(한양),1,조마루로285번길,17900,41.09
2015,10,1120,부천시,1994,꿈마을(삼환),1,옥산로,23500,59.88
2015,10,1120,부천시,1993,미리내마을(삼성),9,소향로,16000,33.54
2015,10,1120,부천시,2009,팰리스카운티,13,중동로,46000,84.99
2015,10,1120,부천시,1995,은하마을(주공1),14,중동로,27000,59.76
2015,10,1120,부천시,2006,"위브더스테이트(801,802,803동)",6,신흥로,39000,84.96
2015,10,1120,부천시,1995,한라마을(주공2),10,계남로,17400,41.85
2015,10,1120,부천시,1995,보람마을(아주),14,조마루로,37200,84.94
2015,10,1120,부천시,2006,역곡1차한양수자인101동,14,지봉로121번길,29600,77.64
2015,10,1120,부천시,2009,휴캐슬,10,역곡로13번길,26300,73.83
2015,10,1120,부천시,2004,부천 범박 힐스테이트1단지,18,범안로,40200,122.8
2015,10,1120,부천시,2011,범박휴먼시아2단지,13,양지남로68번길,36000,84.15
2015,10,1120,부천시,2004,부천범박힐스테이트2단지,4,범안로,32800,75.84
2015,10,1120,부천시,2003,부천범박힐스테이트 4단지,16,범안로96번길,38500,99.61
2015,10,1120,부천시,2002,라일락마을(경남아너스빌),5,도약로,38500,84.8
2015,10,1120,부천시,2007,동양파라곤,9,상동로,41700,123.26
2015,10,1120,부천시,1992,아남APT,3,심곡로,22000,83.89
2015,10,1120,부천시,1985,심곡주공APT,3,성주로,14800,53.85
2015,10,1120,부천시,1985,심곡주공APT,1,성주로,15000,53.85
2015,10,1120,부천시,1985,"태경삼익APT(A,B동)",5,성주로,21000,83.16
2015,10,1120,부천시,1985,심곡주공APT,3,성주로,15500,53.85
2015,10,1120,부천시,1990,동문1차,4,소사로,29000,84.81
2015,10,1120,부천시,1986,광성,1,원종로9번길,9600,38.88
2015,10,1120,부천시,2011,원종동금호어울림,12,소사로819번길,37800,84.98
2015,10,1120,부천시,1987,은성,4,성오로,10500,45.6
2015,10,1120,부천시,1988,경인,4,성지로,11200,44.28
2015,10,1120,부천시,1988,삼신아파트-2,2,삼작로402번길,10000,43.85
2015,10,1120,부천시,1989,삼일,2,소사로724번길,9700,37.89
2015,10,1120,부천시,1983,미성,2,삼작로410번길,11500,34.16
2015,10,1120,부천시,1988,원종주공,3,소사로807번길,16000,39.66
2015,10,1120,부천시,1986,광성,4,원종로9번길,9500,38.88
2015,10,1120,부천시,1989,유림,1,성오로128번길,14300,55.56
2015,10,1120,부천시,1988,성락,6,원종로51번길,12400,46.26
2015,10,1120,부천시,2004,세창짜임,6,소사로,29000,84.96
2015,10,1120,부천시,1988,원종주공,2,소사로807번길,16080,39.27
2015,10,1120,부천시,1989,삼신12,3,원종로9번길,10500,42.34
2015,10,1120,부천시,1989,삼일,4,소사로724번길,9500,37.89
2015,10,1120,부천시,2009,팰리스카운티,20,중동로,48000,84.99
2015,10,1120,부천시,1994,한아름마을(라이프),13,장말로,32150,84.9
2015,10,1120,부천시,1994,사랑마을(선경),19,부흥로,53500,156.15
2015,10,1120,부천시,2003,다정한마을(쌍용),12,도약로,67450,157.93
2015,10,1120,부천시,2002,라일락마을(동양),12,계남로,40000,84.99
2015,10,1120,부천시,1993,반달마을(선경),11,상일로,20900,50.03
2015,10,1120,부천시,1994,한아름마을(동성),8,부흥로,33000,84.87
2015,10,1120,부천시,1996,한아름마을(한국),22,부흥로,29300,71.82
2015,10,1120,부천시,2002,백송마을(엘지에스케이),1,상동로,52000,126.31
2015,10,1120,부천시,2002,다정한마을(주공),7,상동로,39000,84.8
2015,10,1120,부천시,1996,한아름마을(한국),15,부흥로,27100,59.1
2015,10,1120,부천시,1989,우남,2,장말로216번길,12900,47.34
2015,10,1120,부천시,2002,라일락마을(신성미소지움),11,도약로,34500,59.96
2015,10,1120,부천시,2002,백송마을(풍림아이원),7,부흥로,32800,60
2015,10,1120,부천시,2002,백송마을(동남디아망),4,부흥로,40200,84.48
2015,10,1120,부천시,2002,백송마을(동남디아망),15,부흥로,39500,83.84
2015,10,1120,부천시,1995,한아름마을(동원),2,장말로,30800,84.97
2015,10,1120,부천시,2002,라일락마을(대우유림),8,상동로117번길,39700,84.92
2015,10,1120,부천시,2002,라일락마을(서해),21,상동로117번길,57000,127.74
2015,10,1120,부천시,1993,반달마을(삼익),7,장말로,26400,58.98
2015,10,1120,부천시,1993,반달마을(삼익),14,장말로,30000,82.9
2015,10,1120,부천시,1993,반달마을(선경),3,상일로,20500,50.03
2015,10,1120,부천시,1993,반달마을(선경),12,상일로,24200,59.92
2015,10,1120,부천시,1994,반달마을(극동신라),10,상일로,14500,29.95
2015,10,1120,부천시,1994,사랑마을(벽산),10,부흥로,42500,134.91
2015,10,1120,부천시,1996,한아름마을(한국),9,부흥로,22000,48.18
2015,10,1120,부천시,1989,팔복,5,성곡로69번길,8250,40.65
2015,10,1120,부천시,2004,명성로즈빌,3,성곡로63번길,27500,70.6
2015,10,1120,부천시,1991,복사골2차,5,삼작로292번길,13750,52.38
2015,10,1120,부천시,1984,성원,1,부천로245번길,17450,49.73
2015,10,1120,부천시,2012,부천위브트레지움2단지,9,도약로,45800,84.98
2015,10,1120,부천시,2012,부천위브트레지움2단지,13,도약로,45000,84.98
2015,10,1120,부천시,2007,다청림,4,수도로48번길,24200,82.03
2015,10,1120,부천시,2012,부천위브트레지움2단지,5,도약로,45500,84.98
2015,10,1120,부천시,2012,부천위브트레지움2단지,20,도약로,36000,59.98
2015,10,1120,부천시,2012,부천위브트레지움1단지,10,수도로,43000,84.98
2015,10,1120,부천시,1986,은성,4,부일로685번길,11100,39.18
2015,10,1120,부천시,1983,일두,5,부일로725번길,18300,55.95
2015,10,1120,부천시,2011,역곡역이편한세상,16,역곡로19번길,45000,84.99
2015,10,1120,부천시,2001,영신,5,역곡로58번길,24900,79.71
2015,10,1120,부천시,2011,역곡역이편한세상,17,역곡로19번길,42500,84.99
2015,10,1120,부천시,2004,대림e-편한세상1차,12,지봉로143번길,27500,59.79
2015,10,1120,부천시,1996,한국,3,안곡로,21000,59.67
2015,10,1120,부천시,1985,예원,2,지봉로143번길,18000,64.17
2015,10,1120,부천시,1996,한국,13,안곡로,21900,59.67
2015,10,1120,부천시,1996,한라마을(주공3),4,도약로,21500,59.56
2015,10,1120,부천시,2011,프라움시티,12,소향로,13070,24.47
2015,10,1120,부천시,1993,미리내마을(롯데1),12,소향로,15400,33.54
2015,10,1120,부천시,1995,한라마을(주공2),12,계남로,17500,41.85
2015,10,1120,부천시,1994,포도마을(영남),10,조마루로,32750,75.2
2015,10,1120,부천시,2009,팰리스카운티,2,중동로,42000,84.99
2015,10,1120,부천시,1993,무지개마을(동신),12,조마루로,33400,84.6
2015,10,1120,부천시,1995,보람마을(아주),6,조마루로,30300,59.94
2015,10,1120,부천시,1993,무지개마을(LG),11,중동로,34000,84.9
2015,10,1120,부천시,1997,덕유마을(주공4),14,도약로,25100,59.98
2015,10,1120,부천시,1995,보람마을(아주),2,조마루로,33500,84.94
2015,10,1120,부천시,1993,그린타운(우성1),1,중동로,53000,167.84
2015,10,1120,부천시,1993,그린타운(한신),9,부흥로,40000,113.58
2015,10,1120,부천시,1993,미리내마을(동성),1,조마루로,29500,84.6
2015,10,1120,부천시,1993,미리내마을(롯데1),13,소향로,17000,42.51
2015,10,1120,부천시,1995,포도마을(영남),12,조마루로,33850,75.2
2015,10,1120,부천시,1993,중흥마을(신동아),4,중동로280번길,44000,153.59
2015,10,1120,부천시,1995,보람마을(아주),7,조마루로,36500,84.94
2015,10,1120,부천시,1994,반달마을(극동신라),17,상일로,14500,29.95
2015,1,2131,부천시,1993,반달마을(건영),12,상일로,21750,59.76
2015,1,2131,부천시,1994,한아름마을(동성),7,부흥로,19600,59.4
2015,1,2131,부천시,2002,라일락마을(신성미소지움),11,도약로,31200,59.96
2015,1,2131,부천시,1994,사랑마을(삼익),4,부흥로,36700,114.3
2015,1,2131,부천시,1993,한아름마을(현대),13,장말로,28500,84.78
2015,1,2131,부천시,1994,반달마을(극동신라),9,상일로,16275,41.44
